grams,width_cm,frequency,location,price,flexibility,moisture,horizontal_position,shape,distance,target
487,210,364,Japan,563,37.76,15.21,44.07,cylinder,20.14,widget8
587,197,577,South Korea,1089,43.01,43.1,81.08,oblong,32.92,widget4
379,158,729,Italy,1154,56.11,56.69,2.48,cylinder,50.97,widget3
632,92,481,Belgium,1251,56.42,74.03,15.54,cuboid,52.76,widget1
424,228,528,South Korea,682,76.51,55.32,127.35,cuboid,21.54,widget2
451,158,475,Japan,1008,39.97,56.15,80.3,cuboid,18.46,widget8
441,134,440,France,603,36.37,64.05,8.09,oblong,36.17,widget1
606,158,715,China,1081,41.72,28.58,-1.92,oblong,32.77,widget4
411,153,732,United States,1153,70.26,57.89,-23.68,cylinder,56.48,widget3
332,229,516,India,548,61.72,71.07,106.2,cuboid,26.1,widget2
427,112,585,Italy,746,81.07,45.99,68.36,cylinder,52.98,widget6
287,151,512,,736,38.79,53.66,-46.18,cylinder,27.21,widget5
560,135,484,Belgium,945,82.42,78.42,121.94,cuboid,49.49,widget6
501,177,459,Italy,812,24.95,83.53,-48.8,spherical,24.75,widget7
464,86,521,,421,67.6,74.47,56.02,oblong,50.16,widget6
474,137,742,Belgium,1191,81,60.8,50.76,cylinder,48.15,widget6
374,190,513,China,1339,62.01,43.36,64.27,oblong,40.82,widget2
470,118,704,France,1215,67.92,58.51,58.84,cylinder,41.87,widget3
559,172,371,Belgium,558,41.25,66.32,-76.5,oblong,19.24,widget7
536,140,556,Japan,440,47.57,81.95,76.9,oblong,43.64,widget1
665,180,619,Italy,656,44.8,55.53,0.17,cuboid,32.26,widget4
507,202,376,Italy,895,33.14,55.14,-150.54,oblong,21.42,widget7
227,135,485,Germany,1423,49.32,51.41,-107.47,cylinder,30.6,widget5
543,165,600,Italy,985,75.06,44.8,-76.72,other,48.56,widget3
506,93,521,Italy,797,44.06,62.07,108.45,spherical,54.18,widget1
302,138,522,Italy,232,83.13,64.17,44.61,cuboid,44.53,widget6
661,174,602,Italy,1128,51.19,43.28,68.52,spherical,27.04,widget4
492,189,466,Japan,1154,68.46,33.89,74.01,cuboid,31,widget2
480,161,655,France,1237,49.42,63.33,-15.52,cylinder,45.45,widget3
570,131,606,China,737,21.18,49.75,87.55,oblong,22.71,widget4
513,136,546,Belgium,1441,62,53.71,21.52,cylinder,58.8,widget3
544,186,669,Japan,1003,31.32,41.97,18.61,cuboid,27.32,widget4
395,209,509,South Korea,976,76.42,29.32,92.15,oblong,21.62,widget2
442,76,657,,456,81.29,49.15,77.74,oblong,53.15,widget6
526,100,543,Germany,854,93.91,53.26,59.63,cuboid,56.01,widget6
474,104,392,Japan,1154,55.32,30.91,-8.71,spherical,54.81,widget1
391,177,544,South Korea,860,96.28,39.5,96.11,spherical,37.77,widget2
540,148,654,United States,1798,65.41,49.61,-105.37,cylinder,50.63,widget3
593,115,476,Belgium,665,56.57,71.85,-16.81,oblong,35.27,widget1
620,104,358,,1021,39.14,82.94,54.99,oblong,42.94,widget1
383,214,445,South Korea,561,68.79,54.46,8.33,oblong,35.28,widget2
547,186,446,China,790,39.04,54.02,-33.18,oblong,18.3,widget7
524,109,425,Japan,1049,63.37,71.98,33.61,spherical,39.99,widget1
474,156,694,France,1141,54.63,58.17,-83.01,other,47.06,widget3
503,174,359,Belgium,835,16.39,19.73,48.98,cylinder,13.94,widget8
455,200,503,South Korea,574,45.36,51.43,49.94,cylinder,20.02,widget8
255,167,555,,1107,45.82,70.52,-69.82,cylinder,32.23,widget5
501,84,625,Japan,911,55.7,80.01,90.56,cuboid,55.6,widget6
353,237,379,China,1227,64.06,70.07,47.11,spherical,28.22,widget2
555,109,517,Japan,1279,49.65,46.94,64.13,oblong,41.9,widget1
471,104,522,Italy,835,58.09,78.42,-22.76,cylinder,54.73,widget6
431,159,459,China,473,81.79,51.54,172.83,oblong,22.27,widget2
549,114,754,Japan,1210,75.42,42.73,-42.04,cylinder,47.05,widget3
476,172,626,Italy,652,34.54,53.82,-4.4,oblong,25.73,widget4
521,130,553,Italy,1041,83.68,82.22,28.21,cuboid,42.04,widget6
483,101,389,France,792,53.08,61.5,-18.42,oblong,38.13,widget1
557,122,632,India,803,21.35,39.19,21.9,oblong,37.78,widget4
468,127,516,Germany,551,79,61.05,1.29,cuboid,46.89,widget6
636,124,477,Japan,652,52.89,50.19,15.1,oblong,45.32,widget1
568,180,463,China,622,31.43,86.07,15.11,oblong,25.8,widget7
237,150,394,Belgium,504,69,56.37,-52.64,cylinder,25.59,widget5
551,157,531,Italy,752,33.47,51.69,-56.05,oblong,24.41,widget7
215,220,414,China,705,64.31,54.15,102.52,spherical,40.81,widget2
518,181,494,Italy,739,28.57,56.24,27.38,cylinder,38.87,widget8
406,212,413,,445,55.4,55.75,-1.45,oblong,19.8,widget7
595,189,618,South Korea,1109,34.53,36.62,78.82,oblong,44.55,widget4
505,196,464,China,940,34.08,85.65,-87.2,oblong,15.31,widget7
577,144,588,Japan,720,43.84,56.5,35.14,oblong,32.81,widget1
542,162,781,Belgium,1546,47.83,40.58,-46.69,cylinder,65.49,widget3
212,174,540,Japan,1471,52.66,45.6,-72.98,cylinder,20.71,widget5
536,166,590,United Kingdom,824,67.87,30.26,-31.82,cylinder,49.53,widget3
534,140,357,Japan,912,47.41,42.07,-4.17,oblong,31.13,widget1
505,223,548,Japan,752,46.33,50.58,132.97,oblong,16.49,widget2
677,178,582,Japan,787,41.05,28.32,-12.57,oblong,26.99,widget4
465,177,546,France,1420,68.68,47.15,-39.57,other,47.01,widget3
525,134,551,Belgium,763,78.25,59.6,28.77,cuboid,41.15,widget6
570,148,399,Italy,841,41.22,19.19,7.88,cylinder,18.21,widget8
566,133,659,Italy,1547,46.83,37.53,-35.33,cylinder,45.94,widget3
471,165,553,Japan,536,65.81,48.07,43.3,oblong,28.19,widget2
513,143,645,Belgium,522,32.7,52.69,1.2,cylinder,22.44,widget8
194,169,423,Italy,929,48.69,79.87,-57.4,cylinder,17.55,widget5
366,167,539,Japan,568,73.11,53.15,23.29,cuboid,15.77,widget2
613,171,555,Japan,931,30.79,25.18,93.51,oblong,27.91,widget4
555,147,484,Belgium,898,31.02,39.75,-18.74,spherical,31.64,widget4
429,171,372,Belgium,991,29.12,42.98,-65.25,oblong,26.92,widget7
497,97,392,Japan,1224,66.55,66.75,101.48,spherical,28.87,widget1
433,119,597,France,1234,76.93,64.33,26.45,cylinder,42.61,widget3
314,191,498,South Korea,1110,62,33.05,10.8,oblong,15.93,widget2
541,123,646,Germany,642,75.37,64.09,91.73,cuboid,55.2,widget6
579,235,428,China,686,22.3,57.01,-27.19,cuboid,30.29,widget7
603,149,625,China,1130,41.14,76.3,105.24,oblong,41.35,widget4
534,122,362,Italy,1055,63.6,73.47,-6.83,oblong,34.9,widget1
555,97,617,Germany,649,71.25,83.82,45.3,cuboid,53.1,widget6
519,113,603,China,391,26.82,50.6,107.6,cuboid,14.26,widget8
280,145,508,Japan,926,51.52,97.7,-87.3,cylinder,22.59,widget5
588,172,465,Japan,1020,23.77,72.32,-13.46,oblong,35.17,widget1
418,188,444,Italy,639,27.08,51.17,22.06,cylinder,27.17,widget8
501,148,470,,836,35.36,57.62,11.64,cylinder,35.43,widget8
476,152,536,Italy,919,33.6,33.34,77.21,cylinder,26.97,widget8
516,114,361,Belgium,1014,53.58,48.37,75.13,cuboid,30.62,widget1
462,136,550,Japan,744,38.72,36.7,60.88,cylinder,32.55,widget8
453,164,672,France,1595,87.15,26.86,-52.05,cylinder,41.76,widget3
547,126,481,Italy,544,63.49,72.47,93.33,oblong,47.54,widget1
279,98,419,Germany,890,46.4,56.39,-103.46,cylinder,22.48,widget5
461,184,533,,758,74.3,44.86,104.82,cuboid,26.12,widget2
481,101,586,Italy,610,62.88,60.41,113.91,oblong,34.95,widget1
489,179,455,Belgium,755,47.73,31.62,100.64,cylinder,32.98,widget8
402,203,317,Japan,887,37.45,77.66,25.58,oblong,29.8,widget7
579,179,627,China,933,29.94,37.05,26.59,oblong,43.82,widget4
533,239,535,China,412,40.93,81.59,-80.58,oblong,14.69,widget7
509,200,469,China,748,42.6,58.16,-75.43,cuboid,16.53,widget7
581,176,693,United States,1345,79.58,44.18,-7.56,cylinder,41.03,widget3
496,202,322,Italy,644,27.12,45.6,9.48,oblong,31.55,widget7
503,201,589,United States,1538,66.82,24.42,26.22,cylinder,42.47,widget3
438,176,720,Germany,1224,64.83,76.9,-101.03,cylinder,53.81,widget3
432,135,636,France,1504,69.26,63.41,4.21,cylinder,52.12,widget3
290,191,700,,678,40.48,56.51,-36.57,cuboid,35.92,widget5
363,198,439,South Korea,949,76.67,36.14,56.86,cuboid,33.86,widget2
572,144,582,Germany,348,55.34,64.2,0.36,oblong,39.27,widget6
528,119,715,South Korea,1122,41.95,54.01,23.11,oblong,36.99,widget4
517,205,503,Japan,416,45.08,54.23,-17.17,spherical,29.36,widget7
513,139,399,China,1093,34.43,41.13,70.85,other,23.39,widget8
389,157,423,Italy,763,43.39,63.26,52.79,cylinder,29.74,widget8
301,123,490,Belgium,857,41.06,58.19,-69.79,cylinder,33.42,widget5
541,90,626,United States,1578,72.35,77.41,-47.17,other,51.46,widget3
545,212,358,South Korea,806,28.11,48.49,-40.3,oblong,35.47,widget7
444,148,580,Germany,1593,52.03,72.94,-87.31,cylinder,46.35,widget3
480,133,471,Germany,337,69.32,84.17,97.05,cuboid,46.11,widget6
501,114,441,China,1004,54.18,62.63,103.03,oblong,40.62,widget1
572,169,435,Japan,465,25.2,76.66,-15.06,oblong,25.33,widget7
485,151,490,Belgium,868,32.5,26.31,76.12,cylinder,29.92,widget8
651,145,520,South Korea,1025,33.78,38.21,65.77,oblong,31.53,widget4
453,128,857,Italy,1593,78.96,50.46,-64.79,cylinder,41.14,widget3
389,147,434,Belgium,642,87.35,32.92,110.18,cuboid,21.39,widget2
557,165,413,Italy,990,56.33,36.37,108.64,oblong,31.15,widget1
439,190,450,Japan,1004,81.91,64.9,113.95,oblong,31.52,widget2
462,163,436,South Korea,432,71.57,78.31,120,cuboid,31.97,widget2
438,166,401,Belgium,471,32.37,39.29,69.78,cylinder,26.75,widget8
547,172,501,Japan,1356,27.86,54.61,61.48,oblong,36.01,widget4
622,125,634,Japan,609,33.02,37.56,-10.37,oblong,32.94,widget4
575,187,525,Belgium,1006,30.93,34.92,42.65,cylinder,16.28,widget8
347,102,506,Belgium,711,68.92,85.65,72.13,cuboid,38.69,widget6
483,164,463,Belgium,574,49.15,52.3,-20.91,oblong,31.92,widget7
608,137,535,Germany,691,54.24,66.36,31.88,oblong,49.54,widget1
297,156,520,Italy,1179,44.28,35.62,-127.66,cylinder,19.77,widget5
285,195,553,Italy,831,40.93,62.36,-30.02,cuboid,23.52,widget5
661,119,665,Belgium,1304,30.46,60.45,10.99,cuboid,38.62,widget4
480,105,580,United States,256,81.15,65.37,36.51,cuboid,43.44,widget6
552,185,756,Japan,681,35.5,64.01,38.4,oblong,40.7,widget4
403,170,392,China,1014,65.85,40.01,100.2,cuboid,36.47,widget2
273,176,387,China,864,75.04,35.24,97.94,oblong,24.8,widget2
171,182,533,Germany,1133,33.13,40.3,-75.85,cylinder,24.23,widget5
406,158,601,India,966,56.4,28.57,89.23,oblong,18.19,widget2
425,213,419,India,852,57.85,65.43,66.19,oblong,37.83,widget2
301,187,651,France,1050,50.06,58.83,-24.35,cylinder,30.93,widget5
507,147,582,Japan,1211,74.43,84.77,-37.02,other,43.84,widget3
725,111,564,China,1216,42.44,55.06,45.15,cuboid,36.18,widget4
212,141,317,,1227,50.28,53.56,-16.07,cuboid,36.63,widget5
477,158,773,Germany,1272,77,56.3,-86.74,other,56.91,widget3
662,118,622,Japan,828,35.93,46.65,35.87,spherical,20.81,widget4
522,143,392,Germany,500,52.63,38.46,29.48,oblong,55.98,widget1
526,187,414,Japan,517,33.28,31.45,-101.55,spherical,27.44,widget7
293,147,542,Belgium,719,40.73,81.79,-135.41,cylinder,18.7,widget5
454,181,399,South Korea,602,46.1,42.43,-29.8,oblong,21.83,widget7
418,128,429,Italy,935,52.85,69.71,1.29,cylinder,23.23,widget8
460,129,610,France,604,67.58,56.41,4.69,cuboid,52.8,widget6
421,192,499,Japan,767,80.44,75.56,47.37,oblong,22.24,widget2
630,152,470,Japan,1025,58.81,59.96,19.06,oblong,43.21,widget1
590,149,469,Italy,954,49.83,53.34,22.02,oblong,42.65,widget1
442,84,683,Germany,479,70.7,69.99,72.2,cuboid,38.8,widget6
522,178,394,Japan,824,29.62,61.41,59.35,cylinder,16,widget8
484,180,605,Belgium,1320,54.12,52.64,-46.95,cylinder,62.11,widget3
200,179,402,Japan,564,43.14,53.26,-118.04,cylinder,20.23,widget5
578,116,503,Belgium,1211,58.45,39.04,-6.79,oblong,39.77,widget1
486,123,498,Germany,1014,55.3,35.91,44.6,oblong,56.77,widget1
581,172,449,Japan,894,45.6,60.16,-33.01,oblong,41.94,widget1
249,224,598,Germany,1208,41.43,50.13,-114.52,cuboid,10.3,widget5
231,206,605,China,741,50.75,69.27,-178.56,cylinder,26.24,widget5
551,69,502,Japan,618,73.92,74.02,34.84,cuboid,44.94,widget6
484,157,596,China,527,9.59,55.58,-17.7,cuboid,27.41,widget4
490,154,449,China,933,31.69,63.83,24.34,oblong,26.4,widget7
330,198,578,Germany,1376,53.65,68.74,-69.08,cylinder,16.36,widget5
556,118,576,Japan,748,30.03,67.73,55.97,oblong,45.57,widget4
572,122,431,Japan,1183,59.72,72.66,79.1,oblong,41.67,widget1
376,110,568,Germany,351,58.43,91.28,-0.5,cuboid,55.72,widget6
413,144,409,China,807,83.45,55.85,44.23,oblong,30.85,widget2
575,183,476,Belgium,717,5.77,56.53,42.47,cylinder,23.93,widget8
598,170,662,India,494,21.59,36.17,37.07,spherical,28.72,widget4
563,95,344,Italy,476,51.29,78.75,72.33,spherical,33.43,widget1
616,109,702,China,842,30.47,67.21,-47.6,cuboid,28.93,widget4
292,203,451,Germany,992,23.9,61.53,-111.16,cylinder,39.23,widget5
221,202,392,China,475,78.65,67.58,30.97,cuboid,22.87,widget2
265,187,576,Japan,1237,39.48,80.85,-36.48,cuboid,12.17,widget5
258,155,525,Belgium,814,40.37,59.55,-47.09,cylinder,16.67,widget5
250,169,374,Italy,1062,37.43,83.97,-29.05,cylinder,11.9,widget5
387,84,474,France,630,75.06,55.21,19.22,cuboid,53.23,widget6
745,116,613,China,609,38.72,51.11,134.34,oblong,35.3,widget4
424,206,411,India,975,62.54,42.82,32.72,oblong,40.62,widget2
655,131,686,Belgium,870,34.73,81.43,117.24,oblong,33.73,widget4
523,179,464,Italy,627,51.37,61.47,106.07,oblong,43.59,widget1
474,145,523,China,923,17,33.56,35.94,cylinder,28.5,widget8
631,171,623,China,870,33.34,53.26,118.49,oblong,31.68,widget4
448,195,487,South Korea,1179,74.88,59.69,64.21,oblong,19.67,widget2
224,169,451,Italy,1163,41.98,65.09,-104.61,cuboid,20.23,widget5
245,185,633,Belgium,1052,45.03,64.1,8.53,cylinder,16.27,widget5
449,129,610,United States,450,77.84,64.91,122.41,cuboid,58.31,widget6
552,137,586,Belgium,577,31.54,40.16,115.06,cylinder,15.41,widget8
444,147,623,Belgium,1284,58.36,69.07,-74.95,cylinder,48.94,widget3
330,184,412,Belgium,324,47.78,51.49,54.66,other,21.59,widget8
521,181,463,Italy,386,37.34,88.01,-34.71,oblong,17.15,widget7
597,150,448,Japan,574,49.45,68.57,-48.18,cuboid,44.87,widget1
456,141,504,Japan,926,26.56,23.37,90,cylinder,17.07,widget8
283,204,680,Italy,1307,58.67,83.31,-72.31,cylinder,20.93,widget5
511,172,574,France,1091,46.85,57.52,-96.89,cylinder,59.29,widget3
230,138,675,Italy,873,47.6,86.46,-47.48,cylinder,10.85,widget5
512,147,408,Italy,1118,40.56,52.82,21.28,oblong,51.54,widget1
493,132,602,Italy,794,98.45,79.29,58.86,cuboid,43.9,widget6
483,95,507,Belgium,1044,45.01,81.39,85.79,oblong,39.08,widget1
525,154,442,Belgium,616,20.58,29.37,97,cylinder,31.03,widget8
506,129,635,Japan,704,31.16,61.05,76.12,spherical,40.09,widget4
416,219,538,Belgium,967,84.87,59.95,52.11,oblong,23.45,widget2
602,127,465,Belgium,1029,34.77,59.33,12.67,oblong,32.18,widget1
347,194,448,Belgium,791,42,53.54,73.47,cuboid,35.95,widget8
427,216,527,China,878,30.7,55.72,83.03,cuboid,24.28,widget8
539,158,332,Germany,902,33.41,48.43,122.74,oblong,34.07,widget1
494,126,718,Germany,905,59.42,38.09,-51.93,other,39.02,widget3
436,150,732,Italy,315,96.72,54.6,55.87,cuboid,37.96,widget6
450,89,493,,583,74.88,55.7,13.52,cuboid,45.05,widget6
384,222,429,China,605,74.17,58.19,62.23,cuboid,19.53,widget2
427,217,481,Japan,535,63.57,35.7,15.99,oblong,25.29,widget2
252,164,486,Belgium,1036,50.81,76.27,-87,cylinder,20.63,widget5
465,68,611,,315,92.77,51.89,44.3,cuboid,56.25,widget6
673,151,484,Italy,1079,40.33,33.65,45.7,oblong,36.3,widget4
533,167,590,Belgium,527,37.96,60.1,17.22,oblong,33.52,widget4
572,162,509,Germany,512,30.86,27.78,-12.41,cuboid,18.21,widget8
251,133,555,Belgium,952,34.49,60.43,-10.27,cylinder,22.94,widget5
558,235,444,Italy,668,43.88,73.23,-36.05,oblong,28.03,widget7
242,187,586,China,1204,46.46,48.66,-61.72,cylinder,34.81,widget5
571,115,301,Belgium,1120,46.94,44.09,47.88,oblong,47.25,widget1
441,222,405,China,513,85.77,61.06,124.09,oblong,25.61,widget2
586,128,678,France,1673,65.32,53.03,11.98,cylinder,43.63,widget3
542,144,406,Belgium,860,38.51,36.42,8.07,oblong,48.29,widget1
563,124,479,Japan,641,31.63,32.78,34.35,cylinder,31.38,widget8
394,119,659,France,829,75,80.67,52.43,cylinder,48.54,widget6
579,219,533,Italy,655,27.86,47.34,-111.18,cuboid,32.14,widget7
250,188,545,Belgium,551,37.15,67.31,-146.53,cuboid,19.87,widget5
461,154,510,Italy,973,40.23,45.62,52.92,cylinder,28.45,widget8
583,132,530,,1059,37.19,34.19,14.58,oblong,45.26,widget1
528,168,462,Belgium,600,31.28,81.77,-91,oblong,25.59,widget7
367,141,714,Belgium,1107,71.76,62.7,-105.05,other,51.87,widget3
612,162,446,Belgium,823,30.98,73.82,-6.05,oblong,29.84,widget7
404,168,724,Germany,1806,54.37,45.45,-5.26,other,44.16,widget3
418,188,558,China,502,67.93,68.9,8.97,oblong,25.51,widget2
519,76,515,Italy,622,43.4,52.56,22.49,spherical,42.34,widget1
203,174,486,Germany,852,21.68,80.61,-94.88,cylinder,29.19,widget5
497,107,401,China,843,48.32,37.06,69.88,oblong,47.2,widget1
522,123,593,Belgium,721,41.31,50.95,97.03,cuboid,37.53,widget4
448,162,592,Italy,1318,73.61,69.84,-38.42,cylinder,39.11,widget3
602,153,595,India,838,35.16,73.13,50.94,oblong,31.97,widget4
334,211,501,Germany,1114,47.76,94.72,20.97,cylinder,10.66,widget5
588,149,644,Italy,1635,54.59,72.08,-62.83,other,56.48,widget3
338,173,719,Italy,1321,67.2,57.06,-8.47,cylinder,45.46,widget3
663,175,357,China,313,38.92,42.78,-49.97,oblong,37.4,widget7
282,159,567,Italy,665,43.23,49.87,-48.11,cylinder,35.17,widget5
495,193,431,Italy,594,28.84,37.81,-68.06,oblong,15.61,widget7
407,172,499,Italy,866,29.46,42.37,120.37,cylinder,23.07,widget8
388,203,459,South Korea,789,56.08,48.37,7.51,oblong,18.01,widget2
476,147,394,Italy,552,38.89,49.26,78.72,cylinder,18.95,widget8
568,107,644,China,780,42.84,75.06,58.28,oblong,28.92,widget4
428,215,569,Belgium,343,41.11,53.99,53.76,oblong,23.58,widget7
576,150,601,South Korea,953,26.38,48.61,62.04,oblong,28.76,widget4
592,174,483,Italy,1190,31.21,48.33,47.53,oblong,17.08,widget4
499,131,489,Belgium,907,65.15,37.01,44.73,spherical,55.54,widget1
604,134,529,Japan,1013,48.52,57.19,65.07,spherical,42.78,widget1
355,158,518,Italy,976,75.14,42.13,16.41,cuboid,32.02,widget2
661,131,505,Belgium,1147,52.92,53.27,114.96,oblong,30.67,widget4
457,158,375,,323,66.39,57.54,35.07,oblong,18.78,widget2
436,178,439,China,799,46.32,58.01,-111.57,oblong,20.47,widget7
540,187,413,Belgium,988,47.29,75.83,36.94,oblong,40.75,widget1
531,107,598,United States,1213,46.56,70.43,-110.44,cylinder,51.53,widget3
525,165,624,Japan,720,23.75,57.75,4.58,oblong,21.26,widget4
400,79,530,Belgium,701,81.08,60.39,113.24,cuboid,47.86,widget6
483,138,288,Belgium,1202,57.09,65.92,97.79,oblong,44.91,widget1
570,74,493,Italy,666,30.47,48.58,45.13,oblong,48.66,widget1
546,199,329,Japan,1132,34.4,50.14,-101.11,oblong,16.89,widget7
576,178,428,Japan,292,36.11,41.05,41.57,cuboid,19.6,widget8
428,133,593,Germany,1145,58.4,58,-56.33,other,57.2,widget3
540,135,442,France,701,83.89,67.94,77.92,oblong,42.97,widget6
410,203,423,South Korea,770,68.73,35.59,100.83,oblong,28.02,widget2
238,159,617,China,992,49.73,88.24,-22.56,cylinder,13.3,widget5
448,173,631,France,1332,63.22,41.75,-94.93,cylinder,57.38,widget3
561,151,476,,894,26.51,32.07,9.69,oblong,29.57,widget4
464,182,527,Italy,972,26.57,30.77,20.67,cuboid,20.97,widget8
488,76,465,Belgium,251,68.51,45.59,30.17,cuboid,46.1,widget6
617,148,494,South Korea,1184,31.75,50.45,82.21,spherical,35.58,widget4
358,169,561,France,1211,64.89,58.08,-78.26,cylinder,49.21,widget3
468,83,435,Germany,522,72.13,72.75,78.9,cuboid,45.29,widget6
216,199,592,Germany,888,45.39,62.35,-71.89,cylinder,28.77,widget5
483,174,326,South Korea,770,23.59,79.97,-90.51,spherical,23.23,widget7
454,198,455,South Korea,429,96.77,53.51,-14.73,cuboid,19.21,widget2
535,140,395,China,867,35.84,38.51,93.78,cylinder,19.95,widget8
270,200,415,Belgium,992,42.15,94.03,-105.54,cylinder,23.27,widget5
550,145,620,France,1456,38.88,52.99,-88.8,cylinder,49.73,widget3
513,101,570,Germany,1270,57.17,70.39,101.66,oblong,55.6,widget6
366,97,675,Belgium,118,67.25,84.14,129.65,oblong,52.18,widget6
345,177,364,Belgium,697,70.37,51.45,11.38,oblong,14.32,widget2
517,139,557,France,445,63.4,45.62,70.76,cuboid,47.96,widget6
442,110,615,Germany,1189,92.14,64.54,18.86,cuboid,38.39,widget6
523,173,731,France,1258,43.74,76.8,-57.18,other,49.56,widget3
630,152,707,South Korea,723,22.63,73.77,23.18,cuboid,30.56,widget4
447,202,570,Germany,507,41.17,64.1,15.35,cylinder,14.59,widget8
426,157,667,Belgium,1199,77.64,57.83,-42.44,cuboid,46.61,widget3
437,180,431,South Korea,363,39.06,49.84,-96.66,oblong,35.94,widget7
609,164,529,Japan,1072,23.55,33.77,59.38,oblong,32.94,widget4
555,155,527,Belgium,837,28.9,45.67,86.81,oblong,31.97,widget4
479,199,367,China,967,27.88,70.94,-56.8,cuboid,36.25,widget7
576,171,679,South Korea,667,19.71,72.38,34.21,oblong,31.13,widget4
125,182,516,Belgium,1376,40.78,68.45,-44.11,cuboid,38.8,widget5
463,133,537,Japan,759,33.52,43.17,73.44,cuboid,20.58,widget8
567,134,717,India,821,43.97,58.88,35.78,oblong,33.19,widget4
473,99,665,Italy,885,79.3,55.32,18.26,cuboid,58.45,widget6
538,140,711,Japan,769,41.53,67.24,4.54,oblong,38.04,widget4
549,142,609,Japan,796,41.3,58.32,38.38,oblong,39.2,widget4
379,187,560,South Korea,904,80.11,74.54,46.56,oblong,24.47,widget2
